resource_id,department_id,avg_gpa,current_gpa,is_poor
00000000-0000-0000-0002-000000000170,1011,,,f
00000000-0000-0000-0002-000000000170,Z010,,4.08,f
00000000-0000-0000-0002-000000000170,4081,,,f
00000000-0000-0000-0002-000000000170,9020,4.1,4.28,f
00000000-0000-0000-0002-000000000170,7011,,,f
00000000-0000-0000-0002-000000000170,2090,,3.95,f
00000000-0000-0000-0002-000000000170,7040,,3.81,f
00000000-0000-0000-0002-000000000170,4020,4.18,3.93,f
00000000-0000-0000-0002-000000000170,B0A0,3.87,,f
00000000-0000-0000-0002-000000000170,6030,4.17,4.02,f
00000000-0000-0000-0002-000000000170,30A0,,4.13,f
00000000-0000-0000-0002-000000000170,3050,4.06,3.99,f
00000000-0000-0000-0002-000000000170,1070,,,f
00000000-0000-0000-0002-000000000170,5080,3.84,,f
00000000-0000-0000-0002-000000000170,1060,,,f
00000000-0000-0000-0002-000000000170,2030,4.23,,f
00000000-0000-0000-0002-000000000170,3020,,4.04,f
00000000-0000-0000-0002-000000000170,3021,3.94,3.74,f
00000000-0000-0000-0002-000000000170,4010,,4.18,f
00000000-0000-0000-0002-000000000170,4080,,3.99,f
00000000-0000-0000-0002-000000000170,B010,,4.26,f
00000000-0000-0000-0002-000000000170,7050,4.08,4.18,f
00000000-0000-0000-0002-000000000170,1010,4.26,,f
00000000-0000-0000-0002-000000000170,6100,,3.99,f
00000000-0000-0000-0002-000000000170,6070,4.16,4.15,f
00000000-0000-0000-0002-000000000170,6130,4.23,,f
00000000-0000-0000-0002-000000000170,4060,4.02,4.09,f
00000000-0000-0000-0002-000000000170,7030,4.09,,f
00000000-0000-0000-0002-000000000170,7020,4.27,4.18,f
00000000-0000-0000-0002-000000000170,H060,,,f
00000000-0000-0000-0002-000000000170,O010,4.2,4.19,f
00000000-0000-0000-0002-000000000170,2020,4.01,4.15,f
00000000-0000-0000-0002-000000000170,4031,3.79,,f
00000000-0000-0000-0002-000000000170,5070,,3.93,f
00000000-0000-0000-0002-000000000170,2010,,,f
00000000-0000-0000-0002-000000000170,B020,4.29,3.86,f
00000000-0000-0000-0002-000000000170,6020,,4.1,f
00000000-0000-0000-0002-000000000170,2070,3.94,,f
00000000-0000-0000-0002-000000000170,7010,4.15,,f
00000000-0000-0000-0002-000000000170,6060,3.88,,f
00000000-0000-0000-0002-000000000170,4090,,3.92,f
00000000-0000-0000-0002-000000000170,A011,4.06,,f
00000000-0000-0000-0002-000000000170,6080,4.03,,f
00000000-0000-0000-0002-000000000170,60A0,3.76,4.17,f
00000000-0000-0000-0002-000000000170,8010,4.13,3.94,f
00000000-0000-0000-0002-000000000170,1040,,3.85,f
00000000-0000-0000-0002-000000000170,5010,,4.23,f
00000000-0000-0000-0002-000000000170,3100,4.1,,f
00000000-0000-0000-0002-000000000170,O020,,,f
00000000-0000-0000-0002-000000000170,2080,4,,f
00000000-0000-0000-0002-000000000170,5050,,4.16,f
00000000-0000-0000-0002-000000000170,A012,3.95,3.78,f
00000000-0000-0000-0002-000000000171,2070,4.14,,f
00000000-0000-0000-0002-000000000171,2030,3.71,,f
00000000-0000-0000-0002-000000000171,7011,3.98,,f
00000000-0000-0000-0002-000000000171,9010,,4.08,f
00000000-0000-0000-0002-000000000171,O020,,4.2,f
00000000-0000-0000-0002-000000000171,6110,,,f
00000000-0000-0000-0002-000000000171,40A0,4.23,3.76,f
00000000-0000-0000-0002-000000000171,3023,3.8,,f
00000000-0000-0000-0002-000000000171,3100,,,f
00000000-0000-0000-0002-000000000171,4020,4.22,4.23,f
00000000-0000-0000-0002-000000000171,4010,,,f
00000000-0000-0000-0002-000000000171,5070,4.26,3.97,f
00000000-0000-0000-0002-000000000171,4030,,,f
00000000-0000-0000-0002-000000000171,7050,,4.03,f
00000000-0000-0000-0002-000000000171,4120,,4.06,f
00000000-0000-0000-0002-000000000171,1030,,,f
00000000-0000-0000-0002-000000000171,1090,,,f
00000000-0000-0000-0002-000000000171,7012,3.7,,f
00000000-0000-0000-0002-000000000171,7020,3.88,4.21,f
00000000-0000-0000-0002-000000000171,4031,4.11,,f
00000000-0000-0000-0002-000000000171,4060,3.77,3.78,f
00000000-0000-0000-0002-000000000171,5010,,,f
00000000-0000-0000-0002-000000000171,4080,,,f
00000000-0000-0000-0002-000000000171,3022,,,f
00000000-0000-0000-0002-000000000171,3020,,3.99,f
00000000-0000-0000-0002-000000000171,4090,,4.25,f
00000000-0000-0000-0002-000000000171,8010,3.88,4.09,f
00000000-0000-0000-0002-000000000171,5040,4.27,,f
00000000-0000-0000-0002-000000000171,6050,,,f
00000000-0000-0000-0002-000000000171,1020,4.29,4.07,f
00000000-0000-0000-0002-000000000171,5090,,,f
00000000-0000-0000-0002-000000000171,2010,,4.28,f
00000000-0000-0000-0002-000000000171,2020,,,f
00000000-0000-0000-0002-000000000171,3050,3.86,,f
00000000-0000-0000-0002-000000000171,2080,3.83,3.75,f
00000000-0000-0000-0002-000000000171,7010,,,f
00000000-0000-0000-0002-000000000171,7040,4.08,3.77,f
00000000-0000-0000-0002-000000000171,6010,,4.1,f
00000000-0000-0000-0002-000000000171,H050,4.11,,f
00000000-0000-0000-0002-000000000171,6070,,,f
00000000-0000-0000-0002-000000000171,2040,,3.9,f
00000000-0000-0000-0002-000000000171,5020,4.21,,f
00000000-0000-0000-0002-000000000171,Z010,4.15,,f
00000000-0000-0000-0002-000000000171,A013,,4.04,f
00000000-0000-0000-0002-000000000171,2090,3.82,,f
00000000-0000-0000-0002-000000000171,6090,,4.02,f
00000000-0000-0000-0002-000000000171,3021,,3.71,f
00000000-0000-0000-0002-000000000171,1011,,3.8,f
00000000-0000-0000-0002-000000000171,6020,,,f
00000000-0000-0000-0002-000000000171,30A0,3.85,4.01,f
00000000-0000-0000-0002-000000000171,60A0,,3.79,f
00000000-0000-0000-0002-000000000171,6060,4.19,,f
00000000-0000-0000-0002-000000000171,4081,,,f
00000000-0000-0000-0002-000000000172,1050,4.2,,f
00000000-0000-0000-0002-000000000172,6070,,,f
00000000-0000-0000-0002-000000000172,2070,,4.3,f
00000000-0000-0000-0002-000000000172,6080,4.21,,f
00000000-0000-0000-0002-000000000172,2010,,4.24,f
00000000-0000-0000-0002-000000000172,3020,,,f
00000000-0000-0000-0002-000000000172,4040,3.81,3.72,f
00000000-0000-0000-0002-000000000172,A011,3.97,,f
00000000-0000-0000-0002-000000000172,4120,,,f
00000000-0000-0000-0002-000000000172,H060,,3.79,f
00000000-0000-0000-0002-000000000172,2080,4,,f
00000000-0000-0000-0002-000000000172,B0A0,3.84,3.76,f
00000000-0000-0000-0002-000000000172,3023,,,f
00000000-0000-0000-0002-000000000172,1070,,,f
00000000-0000-0000-0002-000000000172,9020,3.71,4.1,f
00000000-0000-0000-0002-000000000172,8010,3.98,,f
00000000-0000-0000-0002-000000000172,3050,,4.12,f
00000000-0000-0000-0002-000000000172,6060,,4.26,f
00000000-0000-0000-0002-000000000172,4010,3.83,3.96,f
00000000-0000-0000-0002-000000000172,1010,,,f
00000000-0000-0000-0002-000000000172,6120,4.21,3.88,f
00000000-0000-0000-0002-000000000172,2020,,,f
00000000-0000-0000-0002-000000000172,7050,,3.7,f
00000000-0000-0000-0002-000000000173,A012,3.85,4.03,f
00000000-0000-0000-0002-000000000173,2080,,3.9,f
00000000-0000-0000-0002-000000000173,1070,3.9,3.92,f
00000000-0000-0000-0002-000000000173,6020,,,f
00000000-0000-0000-0002-000000000173,2010,,,f
00000000-0000-0000-0002-000000000173,4030,3.8,,f
00000000-0000-0000-0002-000000000173,7012,,4.02,f
00000000-0000-0000-0002-000000000173,6100,,,f
00000000-0000-0000-0002-000000000173,6130,3.74,3.74,f
00000000-0000-0000-0002-000000000173,H060,4.29,,f
00000000-0000-0000-0002-000000000173,4010,,4.27,f
00000000-0000-0000-0002-000000000173,2070,4.21,,f
00000000-0000-0000-0002-000000000173,6050,4.08,4.3,f
00000000-0000-0000-0002-000000000173,H040,4.06,3.8,f
00000000-0000-0000-0002-000000000173,1050,3.7,,f
00000000-0000-0000-0002-000000000173,3021,,,f
00000000-0000-0000-0002-000000000173,7010,,,f
00000000-0000-0000-0002-000000000173,9010,3.83,4.07,f
00000000-0000-0000-0002-000000000173,5050,,4.05,f
00000000-0000-0000-0002-000000000173,6120,,,f
00000000-0000-0000-0002-000000000173,30A0,,,f
00000000-0000-0000-0002-000000000173,3100,,4.15,f
00000000-0000-0000-0002-000000000173,5080,,,f
00000000-0000-0000-0002-000000000173,7020,,3.75,f
00000000-0000-0000-0002-000000000173,40A0,3.83,4.06,f
00000000-0000-0000-0002-000000000173,B020,,3.91,f
00000000-0000-0000-0002-000000000173,4031,,3.98,f
00000000-0000-0000-0002-000000000173,H050,,,f
00000000-0000-0000-0002-000000000173,1090,3.83,4.25,f
00000000-0000-0000-0002-000000000173,9020,4.22,3.94,f
00000000-0000-0000-0002-000000000173,4120,,4.11,f
00000000-0000-0000-0002-000000000173,60A0,,,f
00000000-0000-0000-0002-000000000173,5040,,,f
00000000-0000-0000-0002-000000000173,7011,,4.15,f
00000000-0000-0000-0002-000000000173,5010,3.95,4.02,f
00000000-0000-0000-0002-000000000173,4060,4.27,4.05,f
00000000-0000-0000-0002-000000000173,5020,3.76,3.86,f
00000000-0000-0000-0002-000000000173,4081,,,f
00000000-0000-0000-0002-000000000173,2030,,,f
00000000-0000-0000-0002-000000000173,5070,4.16,4.15,f
00000000-0000-0000-0002-000000000173,4020,4.16,,f
00000000-0000-0000-0002-000000000173,1020,,4.15,f
00000000-0000-0000-0002-000000000173,5090,3.77,3.8,f
00000000-0000-0000-0002-000000000173,6090,,4.18,f
00000000-0000-0000-0002-000000000173,8010,,3.86,f
00000000-0000-0000-0002-000000000173,2020,3.98,3.87,f
00000000-0000-0000-0002-000000000173,1010,,,f
00000000-0000-0000-0002-000000000173,B0A0,,4.29,f
00000000-0000-0000-0002-000000000173,1060,,3.81,f
00000000-0000-0000-0002-000000000173,3022,3.72,3.81,f
00000000-0000-0000-0002-000000000173,3020,,4.02,f
00000000-0000-0000-0002-000000000173,6030,,,f
00000000-0000-0000-0002-000000000173,4040,3.96,,f
00000000-0000-0000-0002-000000000173,6010,,3.71,f
00000000-0000-0000-0002-000000000173,1040,,4.23,f
00000000-0000-0000-0002-000000000173,6150,3.98,3.98,f
00000000-0000-0000-0002-000000000173,2090,,3.71,f
00000000-0000-0000-0002-000000000173,4090,,3.74,f
00000000-0000-0000-0002-000000000173,B010,4.13,4.12,f
00000000-0000-0000-0002-000000000173,6080,,4.08,f
00000000-0000-0000-0002-000000000173,1011,,4.03,f
00000000-0000-0000-0002-000000000173,6070,,3.83,f
00000000-0000-0000-0002-000000000173,A013,,,f
00000000-0000-0000-0002-000000000173,6060,,4.21,f
00000000-0000-0000-0002-000000000173,Z010,4.25,,f
00000000-0000-0000-0002-000000000173,7060,,,f
00000000-0000-0000-0002-000000000173,O020,,3.87,f
00000000-0000-0000-0002-000000000173,7040,,,f
00000000-0000-0000-0002-000000000173,1030,,3.77,f
00000000-0000-0000-0002-000000000174,2020,4.22,3.95,f
00000000-0000-0000-0002-000000000174,7050,,3.88,f
00000000-0000-0000-0002-000000000174,6100,3.82,4.11,f
00000000-0000-0000-0002-000000000174,6060,4.25,,f
00000000-0000-0000-0002-000000000174,1070,,4.29,f
00000000-0000-0000-0002-000000000174,3023,3.85,3.82,f
00000000-0000-0000-0002-000000000174,B0A0,,3.74,f
00000000-0000-0000-0002-000000000174,7060,3.74,4.1,f
00000000-0000-0000-0002-000000000174,50A0,4.19,3.76,f
00000000-0000-0000-0002-000000000174,7020,3.85,,f
00000000-0000-0000-0002-000000000174,B010,,,f
00000000-0000-0000-0002-000000000174,6050,3.91,,f
00000000-0000-0000-0002-000000000174,A011,4.26,,f
00000000-0000-0000-0002-000000000174,9020,4.15,4.11,f
00000000-0000-0000-0002-000000000174,6090,4.24,3.88,f
00000000-0000-0000-0002-000000000174,4010,3.94,,f
00000000-0000-0000-0002-000000000174,9010,4.14,,f
00000000-0000-0000-0002-000000000174,6130,,3.91,f
00000000-0000-0000-0002-000000000174,6010,,3.94,f
00000000-0000-0000-0002-000000000174,3030,,4.18,f
00000000-0000-0000-0002-000000000174,7012,,3.92,f
00000000-0000-0000-0002-000000000174,1060,4.13,3.8,f
00000000-0000-0000-0002-000000000174,2090,4.23,,f
00000000-0000-0000-0002-000000000174,4080,3.73,,f
00000000-0000-0000-0002-000000000174,2010,,4.04,f
00000000-0000-0000-0002-000000000174,30A0,3.94,,f
00000000-0000-0000-0002-000000000174,8010,,,f
00000000-0000-0000-0002-000000000174,5090,4.21,4.01,f
00000000-0000-0000-0002-000000000174,2040,4.3,4.1,f
00000000-0000-0000-0002-000000000174,5040,,,f
00000000-0000-0000-0002-000000000175,6060,3.88,,f
00000000-0000-0000-0002-000000000175,6090,,3.81,f
00000000-0000-0000-0002-000000000175,6150,4.03,3.75,f
00000000-0000-0000-0002-000000000175,2040,3.88,,f
00000000-0000-0000-0002-000000000175,B010,3.88,4.23,f
00000000-0000-0000-0002-000000000175,4090,,,f
00000000-0000-0000-0002-000000000175,5070,3.95,,f
00000000-0000-0000-0002-000000000175,4060,,4.29,f
00000000-0000-0000-0002-000000000175,1050,4.25,4.2,t
00000000-0000-0000-0002-000000000175,4080,3.85,,f
00000000-0000-0000-0002-000000000176,6130,,3.89,f
00000000-0000-0000-0002-000000000176,7010,3.75,,f
00000000-0000-0000-0002-000000000176,9010,3.76,,f
00000000-0000-0000-0002-000000000176,6020,,3.78,f
00000000-0000-0000-0002-000000000176,4090,4.11,,f
00000000-0000-0000-0002-000000000176,H060,4.09,4.19,f
00000000-0000-0000-0002-000000000176,2010,,,f
00000000-0000-0000-0002-000000000176,H050,4,3.76,f
00000000-0000-0000-0002-000000000176,5080,4.25,4.07,f
00000000-0000-0000-0002-000000000176,3050,4.11,,f
00000000-0000-0000-0002-000000000176,O010,,,f
00000000-0000-0000-0002-000000000176,2080,,4.27,f
00000000-0000-0000-0002-000000000176,5040,3.81,3.91,f
00000000-0000-0000-0002-000000000176,1040,,4.04,f
00000000-0000-0000-0002-000000000176,1090,,3.85,f
00000000-0000-0000-0002-000000000176,1020,3.96,3.74,f
00000000-0000-0000-0002-000000000176,5070,,3.93,f
00000000-0000-0000-0002-000000000176,B010,,,f
00000000-0000-0000-0002-000000000176,7060,,,f
00000000-0000-0000-0002-000000000176,4020,,,f
00000000-0000-0000-0002-000000000176,7011,3.9,,f
00000000-0000-0000-0002-000000000176,A011,,,f
00000000-0000-0000-0002-000000000176,7050,4.11,3.76,f
00000000-0000-0000-0002-000000000176,4081,3.93,3.88,f
00000000-0000-0000-0002-000000000176,6080,3.74,,f
00000000-0000-0000-0002-000000000176,6010,4.3,4.19,f
00000000-0000-0000-0002-000000000176,60A0,4.25,,f
00000000-0000-0000-0002-000000000176,A013,,3.99,f
00000000-0000-0000-0002-000000000176,6100,4.15,3.72,f
00000000-0000-0000-0002-000000000176,6070,3.84,,f
00000000-0000-0000-0002-000000000176,7030,3.94,,f
00000000-0000-0000-0002-000000000176,40A0,3.82,4.15,f
00000000-0000-0000-0002-000000000176,1010,,,f
00000000-0000-0000-0002-000000000176,6150,4.19,3.74,f
00000000-0000-0000-0002-000000000176,7020,,4.29,f
00000000-0000-0000-0002-000000000177,7012,,,f
00000000-0000-0000-0002-000000000177,2030,3.86,,f
00000000-0000-0000-0002-000000000177,O020,3.96,4.23,f
00000000-0000-0000-0002-000000000177,7011,4.11,,f
00000000-0000-0000-0002-000000000177,1010,4.18,3.79,f
00000000-0000-0000-0002-000000000177,6110,,3.8,f
00000000-0000-0000-0002-000000000177,1050,3.92,,f
00000000-0000-0000-0002-000000000177,3021,3.98,,f
00000000-0000-0000-0002-000000000177,6120,,4.27,f
00000000-0000-0000-0002-000000000177,3023,,3.74,f
00000000-0000-0000-0002-000000000177,B020,,4.12,f
00000000-0000-0000-0002-000000000177,7060,,,f
00000000-0000-0000-0002-000000000177,6010,,4.13,f
00000000-0000-0000-0002-000000000177,9010,,,f
00000000-0000-0000-0002-000000000177,2080,,,f
00000000-0000-0000-0002-000000000177,4031,,,f
00000000-0000-0000-0002-000000000177,5010,4.24,4.26,f
00000000-0000-0000-0002-000000000177,A012,,3.91,f
00000000-0000-0000-0002-000000000177,6050,,3.83,f
00000000-0000-0000-0002-000000000177,4080,,,f
00000000-0000-0000-0002-000000000177,O010,3.98,,f
00000000-0000-0000-0002-000000000177,3100,4.16,,f
00000000-0000-0000-0002-000000000177,1040,,,f
00000000-0000-0000-0002-000000000177,3050,,,f
00000000-0000-0000-0002-000000000177,2090,4.08,,f
00000000-0000-0000-0002-000000000177,7020,,4.02,f
00000000-0000-0000-0002-000000000177,6060,,,f
00000000-0000-0000-0002-000000000177,4030,3.89,,f
00000000-0000-0000-0002-000000000177,4060,4.17,3.83,f
00000000-0000-0000-0002-000000000177,H060,,4.22,f
00000000-0000-0000-0002-000000000177,H040,4.1,3.75,f
00000000-0000-0000-0002-000000000177,6090,4.06,,f
00000000-0000-0000-0002-000000000177,4040,4.05,,f
00000000-0000-0000-0002-000000000177,1090,4.12,3.81,f
00000000-0000-0000-0002-000000000177,2020,3.96,3.82,f
00000000-0000-0000-0002-000000000177,2070,,,f
00000000-0000-0000-0002-000000000177,1011,,,f
00000000-0000-0000-0002-000000000177,6130,3.86,,f
00000000-0000-0000-0002-000000000177,A013,,3.77,f
00000000-0000-0000-0002-000000000177,5040,,3.85,f
00000000-0000-0000-0002-000000000177,5090,3.74,3.95,f
00000000-0000-0000-0002-000000000177,5080,,,f
00000000-0000-0000-0002-000000000178,5090,4.1,3.72,f
00000000-0000-0000-0002-000000000178,50A0,3.97,,f
00000000-0000-0000-0002-000000000178,7010,3.76,3.74,f
00000000-0000-0000-0002-000000000178,3030,,,f
00000000-0000-0000-0002-000000000178,6090,4.16,3.88,f
00000000-0000-0000-0002-000000000178,A011,4.1,,f
00000000-0000-0000-0002-000000000178,4010,,,f
00000000-0000-0000-0002-000000000178,3023,,,f
00000000-0000-0000-0002-000000000178,4080,,4.19,f
00000000-0000-0000-0002-000000000178,4060,,,f
00000000-0000-0000-0002-000000000178,5080,4.12,,f
00000000-0000-0000-0002-000000000178,A013,,,f
00000000-0000-0000-0002-000000000178,3050,3.97,4.08,f
00000000-0000-0000-0002-000000000178,6050,4.13,,f
00000000-0000-0000-0002-000000000178,B020,3.77,,f
00000000-0000-0000-0002-000000000178,8010,,,f
00000000-0000-0000-0002-000000000178,30A0,,,f
00000000-0000-0000-0002-000000000178,B010,3.89,,f
00000000-0000-0000-0002-000000000178,60A0,,4.21,f
00000000-0000-0000-0002-000000000178,6070,,,f
00000000-0000-0000-0002-000000000178,4030,3.8,3.88,f
00000000-0000-0000-0002-000000000178,4090,3.85,4.03,f
00000000-0000-0000-0002-000000000178,9020,4.14,,f
00000000-0000-0000-0002-000000000178,O010,4.24,,f
00000000-0000-0000-0002-000000000178,7012,,,f
00000000-0000-0000-0002-000000000178,2040,,4.11,f
00000000-0000-0000-0002-000000000178,O020,4.03,3.84,f
00000000-0000-0000-0002-000000000178,2030,,,f
00000000-0000-0000-0002-000000000178,4020,,4.24,f
00000000-0000-0000-0002-000000000178,5020,,4.06,f
00000000-0000-0000-0002-000000000178,6020,3.87,3.94,f
00000000-0000-0000-0002-000000000178,5070,3.92,3.92,f
00000000-0000-0000-0002-000000000178,2010,,,f
00000000-0000-0000-0002-000000000178,7060,,,f
00000000-0000-0000-0002-000000000178,6110,4.29,,f
00000000-0000-0000-0002-000000000178,2070,3.89,,f
00000000-0000-0000-0002-000000000178,3100,,3.85,f
00000000-0000-0000-0002-000000000178,H050,4.16,3.85,f
00000000-0000-0000-0002-000000000178,6030,,3.78,f
00000000-0000-0000-0002-000000000178,1050,,,f
00000000-0000-0000-0002-000000000178,6080,3.82,,f
00000000-0000-0000-0002-000000000178,1070,4.23,3.79,f
00000000-0000-0000-0002-000000000178,5010,,,f
00000000-0000-0000-0002-000000000178,6010,,3.82,f
00000000-0000-0000-0002-000000000178,4120,4.19,,f
00000000-0000-0000-0002-000000000178,2020,,4.08,f
00000000-0000-0000-0002-000000000178,H060,,,f
00000000-0000-0000-0002-000000000178,Z010,,,f
00000000-0000-0000-0002-000000000178,6150,,4.09,f
00000000-0000-0000-0002-000000000178,1040,,3.94,f
00000000-0000-0000-0002-000000000178,1011,,,f
00000000-0000-0000-0002-000000000178,6130,3.74,,f
00000000-0000-0000-0002-000000000178,7030,3.92,,f
00000000-0000-0000-0002-000000000178,5040,4.12,3.96,f
00000000-0000-0000-0002-000000000178,1030,,4.11,f
00000000-0000-0000-0002-000000000178,6060,,,f
00000000-0000-0000-0002-000000000178,6100,,3.79,f
00000000-0000-0000-0002-000000000178,3022,,,f
00000000-0000-0000-0002-000000000178,5050,,3.76,f
00000000-0000-0000-0002-000000000178,40A0,,,f
00000000-0000-0000-0002-000000000178,3020,4.25,,f
00000000-0000-0000-0002-000000000178,7040,3.91,,f
00000000-0000-0000-0002-000000000178,7011,4.12,3.86,f
00000000-0000-0000-0002-000000000178,7020,3.72,,f
00000000-0000-0000-0002-000000000178,4040,4.22,,f
00000000-0000-0000-0002-000000000179,1060,,,f
00000000-0000-0000-0002-000000000179,4010,,3.74,f
00000000-0000-0000-0002-000000000179,2030,,,f
00000000-0000-0000-0002-000000000179,60A0,,,f
00000000-0000-0000-0002-000000000179,7010,,4,f
00000000-0000-0000-0002-000000000179,O010,3.76,,f
00000000-0000-0000-0002-000000000179,6060,4.04,3.84,f
00000000-0000-0000-0002-000000000179,5090,3.76,3.76,f
00000000-0000-0000-0002-000000000179,3050,4.1,3.79,f
00000000-0000-0000-0002-000000000179,3030,,4.07,f
00000000-0000-0000-0002-000000000179,1040,4.25,,f
00000000-0000-0000-0002-000000000179,4040,,3.83,f
00000000-0000-0000-0002-000000000179,4060,,4.1,f
00000000-0000-0000-0002-000000000179,4080,3.74,,f
00000000-0000-0000-0002-000000000180,1020,,,f
00000000-0000-0000-0002-000000000180,30A0,,,f
00000000-0000-0000-0002-000000000180,7030,3.96,3.75,f
00000000-0000-0000-0002-000000000180,3023,,,f
00000000-0000-0000-0002-000000000180,6050,4.09,3.92,f
00000000-0000-0000-0002-000000000180,6120,4.09,4.02,f
00000000-0000-0000-0002-000000000180,2070,,4.1,f
00000000-0000-0000-0002-000000000180,5070,3.73,,f
00000000-0000-0000-0002-000000000181,3050,,,f
00000000-0000-0000-0002-000000000181,40A0,,,f
00000000-0000-0000-0002-000000000181,6010,,,f
00000000-0000-0000-0002-000000000181,4090,,,f
00000000-0000-0000-0002-000000000181,1020,,,f
00000000-0000-0000-0002-000000000181,6060,,3.98,f
00000000-0000-0000-0002-000000000181,4020,3.85,,f
00000000-0000-0000-0002-000000000181,1011,4.23,3.9,f
00000000-0000-0000-0002-000000000181,A013,,,f
00000000-0000-0000-0002-000000000181,7020,,3.86,f
00000000-0000-0000-0002-000000000181,6030,4.05,3.73,f
00000000-0000-0000-0002-000000000181,6130,4.12,,f
00000000-0000-0000-0002-000000000181,B020,,,f
00000000-0000-0000-0002-000000000181,6020,4.09,,f
00000000-0000-0000-0002-000000000182,1030,3.95,4.24,f
00000000-0000-0000-0002-000000000182,2080,,,f
00000000-0000-0000-0002-000000000182,2010,,,f
00000000-0000-0000-0002-000000000182,6060,,3.77,f
00000000-0000-0000-0002-000000000182,O020,,,f
00000000-0000-0000-0002-000000000182,5090,4.07,,f
00000000-0000-0000-0002-000000000182,5080,,,f
00000000-0000-0000-0002-000000000182,4120,4.09,3.87,f
00000000-0000-0000-0002-000000000182,6080,,3.84,f
00000000-0000-0000-0002-000000000182,Z010,3.78,4.01,f
00000000-0000-0000-0002-000000000182,30A0,,3.92,f
00000000-0000-0000-0002-000000000182,6110,,,f
00000000-0000-0000-0002-000000000182,4080,,3.7,f
00000000-0000-0000-0002-000000000182,6120,,,f
00000000-0000-0000-0002-000000000182,H050,3.74,,f
00000000-0000-0000-0002-000000000182,5040,,,f
00000000-0000-0000-0002-000000000182,6020,3.97,4,f
00000000-0000-0000-0002-000000000182,9020,3.88,,f
00000000-0000-0000-0002-000000000182,1040,,,f
00000000-0000-0000-0002-000000000182,5020,4.29,3.91,f
00000000-0000-0000-0002-000000000182,4020,3.87,4.2,f
00000000-0000-0000-0002-000000000182,7020,3.9,4.15,f
00000000-0000-0000-0002-000000000182,7050,,3.86,f
00000000-0000-0000-0002-000000000182,B010,,,f
00000000-0000-0000-0002-000000000182,5070,,4.11,f
00000000-0000-0000-0002-000000000182,8010,,,f
00000000-0000-0000-0002-000000000182,1020,3.89,,f
00000000-0000-0000-0002-000000000182,A012,,4.27,f
00000000-0000-0000-0002-000000000182,2020,3.83,,f
00000000-0000-0000-0002-000000000182,7012,,,f
00000000-0000-0000-0002-000000000182,3020,,3.95,f
00000000-0000-0000-0002-000000000182,4031,,4.01,f
00000000-0000-0000-0002-000000000182,1090,,,f
00000000-0000-0000-0002-000000000182,O010,3.91,,f
00000000-0000-0000-0002-000000000182,4081,,4.22,f
00000000-0000-0000-0002-000000000182,5010,4.11,3.85,f
00000000-0000-0000-0002-000000000182,3100,4.27,4.13,f
00000000-0000-0000-0002-000000000182,6070,3.74,3.87,f
00000000-0000-0000-0002-000000000182,50A0,,,f
00000000-0000-0000-0002-000000000182,2040,3.85,,f
00000000-0000-0000-0002-000000000182,3021,,3.76,f
00000000-0000-0000-0002-000000000182,1050,3.81,,f
00000000-0000-0000-0002-000000000182,4030,4.05,4.17,f
00000000-0000-0000-0002-000000000182,1070,4.07,,f
00000000-0000-0000-0002-000000000182,7030,4.3,,f
00000000-0000-0000-0002-000000000182,A011,4.24,,f
00000000-0000-0000-0002-000000000182,6100,,3.92,f
00000000-0000-0000-0002-000000000182,7060,,,f
00000000-0000-0000-0002-000000000182,6050,,,f
00000000-0000-0000-0002-000000000182,1060,3.84,4.24,f
00000000-0000-0000-0002-000000000182,2030,,3.87,f
00000000-0000-0000-0002-000000000182,40A0,4.22,3.74,f
00000000-0000-0000-0002-000000000182,1011,,3.85,f
00000000-0000-0000-0002-000000000182,4060,4.14,3.83,f
00000000-0000-0000-0002-000000000182,6150,3.89,3.99,f
00000000-0000-0000-0002-000000000182,3030,4.03,,f
00000000-0000-0000-0002-000000000182,4010,3.97,,f
00000000-0000-0000-0002-000000000182,7040,,,f
00000000-0000-0000-0002-000000000182,H060,,3.85,f
00000000-0000-0000-0002-000000000182,4090,4.09,3.75,f
00000000-0000-0000-0002-000000000182,B0A0,,4.12,f
00000000-0000-0000-0002-000000000182,3022,4,4.01,f
00000000-0000-0000-0002-000000000182,6090,,3.89,f
00000000-0000-0000-0002-000000000182,B020,4.05,4.22,f
00000000-0000-0000-0002-000000000182,7011,3.95,3.71,f
00000000-0000-0000-0002-000000000182,2070,,,f
00000000-0000-0000-0002-000000000183,1030,4,,f
00000000-0000-0000-0002-000000000183,6070,,,f
00000000-0000-0000-0002-000000000183,7060,,4.15,f
00000000-0000-0000-0002-000000000183,6080,,,f
00000000-0000-0000-0002-000000000183,3021,4.21,4.13,f
00000000-0000-0000-0002-000000000183,5010,3.81,,f
00000000-0000-0000-0002-000000000183,3020,,4.13,f
00000000-0000-0000-0002-000000000183,6120,,4.23,f
00000000-0000-0000-0002-000000000183,5020,3.98,3.8,f
00000000-0000-0000-0002-000000000183,2020,3.77,3.84,f
00000000-0000-0000-0002-000000000183,1060,4.04,4.17,f
00000000-0000-0000-0002-000000000183,4090,,,f
00000000-0000-0000-0002-000000000183,5090,4.02,,f
00000000-0000-0000-0002-000000000183,7011,3.94,,f
00000000-0000-0000-0002-000000000183,2070,3.91,3.93,f
00000000-0000-0000-0002-000000000183,7010,,,f
00000000-0000-0000-0002-000000000183,A012,4.1,,f
