user_id,semester,gpa
00000000-0000-0000-0000-000000000338,113-1,1.76
00000000-0000-0000-0000-000000000338,113-2,3.15
00000000-0000-0000-0000-000000000591,107-1,3.009
00000000-0000-0000-0000-000000000591,107-2,2.282
00000000-0000-0000-0000-000000000591,108-1,3.633
00000000-0000-0000-0000-000000000591,108-2,0.46
00000000-0000-0000-0000-000000000591,109-1,2.45
00000000-0000-0000-0000-000000000591,109-2,3.518
00000000-0000-0000-0000-000000000591,110-1,3.027
00000000-0000-0000-0000-000000000591,110-2,3.2
00000000-0000-0000-0000-000000000591,111-1,3.72
00000000-0000-0000-0000-000000000591,111-2,2.5
00000000-0000-0000-0000-000000000591,112-1,2.06
00000000-0000-0000-0000-000000000591,112-2,2.2
00000000-0000-0000-0000-000000000591,113-1,3.636
00000000-0000-0000-0000-000000000591,113-2,2.433
00000000-0000-0000-0000-000000000402,108-1,2.864
00000000-0000-0000-0000-000000000402,108-2,2.125
00000000-0000-0000-0000-000000000402,109-1,2
00000000-0000-0000-0000-000000000402,109-2,2.13
00000000-0000-0000-0000-000000000402,110-1,3.433
00000000-0000-0000-0000-000000000402,110-2,3.618
00000000-0000-0000-0000-000000000402,111-1,2.673
00000000-0000-0000-0000-000000000402,111-2,1.47
00000000-0000-0000-0000-000000000402,112-1,2.86
00000000-0000-0000-0000-000000000402,112-2,3.473
00000000-0000-0000-0000-000000000402,113-1,2.567
00000000-0000-0000-0000-000000000402,113-2,2.223
00000000-0000-0000-0000-000000000373,109-1,2.618
00000000-0000-0000-0000-000000000373,109-2,2.46
00000000-0000-0000-0000-000000000373,110-1,2.873
00000000-0000-0000-0000-000000000373,110-2,3.6
00000000-0000-0000-0000-000000000373,111-1,3.027
00000000-0000-0000-0000-000000000373,111-2,2.06
00000000-0000-0000-0000-000000000373,112-1,2.19
00000000-0000-0000-0000-000000000373,112-2,3.155
00000000-0000-0000-0000-000000000373,113-1,2.23
00000000-0000-0000-0000-000000000373,113-2,3.585
00000000-0000-0000-0000-000000000628,112-1,3.1
00000000-0000-0000-0000-000000000628,112-2,3.98
00000000-0000-0000-0000-000000000628,113-1,1.964
00000000-0000-0000-0000-000000000628,113-2,2.545
00000000-0000-0000-0000-000000000315,110-1,3.038
00000000-0000-0000-0000-000000000315,110-2,2.24
00000000-0000-0000-0000-000000000315,111-1,2.755
00000000-0000-0000-0000-000000000315,111-2,3.592
00000000-0000-0000-0000-000000000315,112-1,2.06
00000000-0000-0000-0000-000000000315,112-2,3.075
00000000-0000-0000-0000-000000000315,113-1,2.445
00000000-0000-0000-0000-000000000315,113-2,2.969
00000000-0000-0000-0000-000000000258,108-1,2.2
00000000-0000-0000-0000-000000000258,108-2,2.8
00000000-0000-0000-0000-000000000258,109-1,2
00000000-0000-0000-0000-000000000258,109-2,2.72
00000000-0000-0000-0000-000000000258,110-1,3.32
00000000-0000-0000-0000-000000000258,110-2,3.1
00000000-0000-0000-0000-000000000258,111-1,2.93
00000000-0000-0000-0000-000000000258,111-2,2.142
00000000-0000-0000-0000-000000000258,112-1,3.555
00000000-0000-0000-0000-000000000258,112-2,3.458
00000000-0000-0000-0000-000000000258,113-1,2.46
00000000-0000-0000-0000-000000000258,113-2,3.56
00000000-0000-0000-0000-000000000584,110-1,3.233
00000000-0000-0000-0000-000000000584,110-2,3.517
00000000-0000-0000-0000-000000000584,111-1,2.26
00000000-0000-0000-0000-000000000584,111-2,2.718
00000000-0000-0000-0000-000000000584,112-1,2.464
00000000-0000-0000-0000-000000000584,112-2,3.79
00000000-0000-0000-0000-000000000584,113-1,3.082
00000000-0000-0000-0000-000000000584,113-2,2.082
00000000-0000-0000-0000-000000000304,113-1,1.75
00000000-0000-0000-0000-000000000304,113-2,2.76
00000000-0000-0000-0000-000000000263,109-1,2.667
00000000-0000-0000-0000-000000000263,109-2,3.231
00000000-0000-0000-0000-000000000263,110-1,3.269
00000000-0000-0000-0000-000000000263,110-2,3.208
00000000-0000-0000-0000-000000000263,111-1,2.427
00000000-0000-0000-0000-000000000263,111-2,2.509
00000000-0000-0000-0000-000000000263,112-1,2.66
00000000-0000-0000-0000-000000000263,112-2,2.5
00000000-0000-0000-0000-000000000263,113-1,0.855
00000000-0000-0000-0000-000000000263,113-2,2.02
00000000-0000-0000-0000-000000000186,111-1,3.34
00000000-0000-0000-0000-000000000186,111-2,2.758
00000000-0000-0000-0000-000000000186,112-1,2.717
00000000-0000-0000-0000-000000000186,112-2,2.942
00000000-0000-0000-0000-000000000186,113-1,3.146
00000000-0000-0000-0000-000000000186,113-2,3.254
00000000-0000-0000-0000-000000000399,107-1,2.673
00000000-0000-0000-0000-000000000399,107-2,0.68
00000000-0000-0000-0000-000000000399,108-1,2.417
00000000-0000-0000-0000-000000000399,108-2,3.06
00000000-0000-0000-0000-000000000399,109-1,2.58
00000000-0000-0000-0000-000000000399,109-2,2.755
00000000-0000-0000-0000-000000000399,110-1,3.07
00000000-0000-0000-0000-000000000399,110-2,2.12
00000000-0000-0000-0000-000000000399,111-1,2.86
00000000-0000-0000-0000-000000000399,111-2,3.08
00000000-0000-0000-0000-000000000399,112-1,3.7
00000000-0000-0000-0000-000000000399,112-2,3.333
00000000-0000-0000-0000-000000000399,113-1,2.191
00000000-0000-0000-0000-000000000399,113-2,2.225
00000000-0000-0000-0000-000000000244,109-1,3.3
00000000-0000-0000-0000-000000000244,109-2,3.04
00000000-0000-0000-0000-000000000244,110-1,2.94
00000000-0000-0000-0000-000000000244,110-2,2.55
00000000-0000-0000-0000-000000000244,111-1,2.52
00000000-0000-0000-0000-000000000244,111-2,3.32
00000000-0000-0000-0000-000000000244,112-1,3.218
00000000-0000-0000-0000-000000000244,112-2,3.01
00000000-0000-0000-0000-000000000244,113-1,1.91
00000000-0000-0000-0000-000000000244,113-2,3.073
00000000-0000-0000-0000-000000000382,110-1,2.7
00000000-0000-0000-0000-000000000382,110-2,2.864
00000000-0000-0000-0000-000000000382,111-1,2.6
00000000-0000-0000-0000-000000000382,111-2,2.082
00000000-0000-0000-0000-000000000382,112-1,2.682
00000000-0000-0000-0000-000000000382,112-2,3.74
00000000-0000-0000-0000-000000000382,113-1,3.236
00000000-0000-0000-0000-000000000382,113-2,0.877
00000000-0000-0000-0000-000000000270,106-1,3.6
00000000-0000-0000-0000-000000000270,106-2,2.39
00000000-0000-0000-0000-000000000270,107-1,2.064
00000000-0000-0000-0000-000000000270,107-2,2.89
00000000-0000-0000-0000-000000000270,108-1,3.282
00000000-0000-0000-0000-000000000270,108-2,1.433
00000000-0000-0000-0000-000000000270,109-1,2.836
00000000-0000-0000-0000-000000000270,109-2,2.445
00000000-0000-0000-0000-000000000270,110-1,3.59
00000000-0000-0000-0000-000000000270,110-2,3.06
00000000-0000-0000-0000-000000000270,111-1,2.169
00000000-0000-0000-0000-000000000270,111-2,2.06
00000000-0000-0000-0000-000000000270,112-1,3.083
00000000-0000-0000-0000-000000000270,112-2,2.9
00000000-0000-0000-0000-000000000270,113-1,2.718
00000000-0000-0000-0000-000000000270,113-2,3.373
00000000-0000-0000-0000-000000000216,107-1,1.74
00000000-0000-0000-0000-000000000216,107-2,2.92
00000000-0000-0000-0000-000000000216,108-1,2.7
00000000-0000-0000-0000-000000000216,108-2,2.94
00000000-0000-0000-0000-000000000216,109-1,2.664
00000000-0000-0000-0000-000000000216,109-2,2.708
00000000-0000-0000-0000-000000000216,110-1,3.164
00000000-0000-0000-0000-000000000216,110-2,3.064
00000000-0000-0000-0000-000000000216,111-1,2.46
00000000-0000-0000-0000-000000000216,111-2,2.582
00000000-0000-0000-0000-000000000216,112-1,3.082
00000000-0000-0000-0000-000000000216,112-2,2.445
00000000-0000-0000-0000-000000000216,113-1,1.2
00000000-0000-0000-0000-000000000216,113-2,1.19
00000000-0000-0000-0000-000000000538,110-1,3.1
00000000-0000-0000-0000-000000000538,110-2,2.82
00000000-0000-0000-0000-000000000538,111-1,2.536
00000000-0000-0000-0000-000000000538,111-2,2.62
00000000-0000-0000-0000-000000000538,112-1,2.154
00000000-0000-0000-0000-000000000538,112-2,2.991
00000000-0000-0000-0000-000000000538,113-1,0.736
00000000-0000-0000-0000-000000000538,113-2,3.409
00000000-0000-0000-0000-000000000599,106-1,2.98
00000000-0000-0000-0000-000000000599,106-2,2.762
00000000-0000-0000-0000-000000000599,107-1,2.545
00000000-0000-0000-0000-000000000599,107-2,3.191
00000000-0000-0000-0000-000000000599,108-1,2.782
00000000-0000-0000-0000-000000000599,108-2,2.58
00000000-0000-0000-0000-000000000599,109-1,2.436
00000000-0000-0000-0000-000000000599,109-2,3.092
00000000-0000-0000-0000-000000000599,110-1,3.3
00000000-0000-0000-0000-000000000599,110-2,2.65
00000000-0000-0000-0000-000000000599,111-1,2.97
00000000-0000-0000-0000-000000000599,111-2,2.383
00000000-0000-0000-0000-000000000599,112-1,3.082
00000000-0000-0000-0000-000000000599,112-2,2.9
00000000-0000-0000-0000-000000000599,113-1,2.76
00000000-0000-0000-0000-000000000599,113-2,0.34
00000000-0000-0000-0000-000000000497,108-1,2.98
00000000-0000-0000-0000-000000000497,108-2,3.73
00000000-0000-0000-0000-000000000497,109-1,3.264
00000000-0000-0000-0000-000000000497,109-2,2.84
00000000-0000-0000-0000-000000000497,110-1,3.5
00000000-0000-0000-0000-000000000497,110-2,1.869
00000000-0000-0000-0000-000000000497,111-1,3.346
00000000-0000-0000-0000-000000000497,111-2,2.809
00000000-0000-0000-0000-000000000497,112-1,2.531
00000000-0000-0000-0000-000000000497,112-2,2.664
00000000-0000-0000-0000-000000000497,113-1,2.109
00000000-0000-0000-0000-000000000497,113-2,2.908
00000000-0000-0000-0000-000000000625,111-1,2.518
00000000-0000-0000-0000-000000000625,111-2,1.95
00000000-0000-0000-0000-000000000625,112-1,2.3
00000000-0000-0000-0000-000000000625,112-2,2.733
00000000-0000-0000-0000-000000000625,113-1,3.31
00000000-0000-0000-0000-000000000625,113-2,2.76
00000000-0000-0000-0000-000000000166,111-1,2.4
00000000-0000-0000-0000-000000000166,111-2,2.12
00000000-0000-0000-0000-000000000166,112-1,2.79
00000000-0000-0000-0000-000000000166,112-2,1.754
00000000-0000-0000-0000-000000000166,113-1,2.833
00000000-0000-0000-0000-000000000166,113-2,1.609
00000000-0000-0000-0000-000000000508,111-1,2.48
00000000-0000-0000-0000-000000000508,111-2,2.462
00000000-0000-0000-0000-000000000508,112-1,3.4
00000000-0000-0000-0000-000000000508,112-2,2.775
00000000-0000-0000-0000-000000000508,113-1,2.831
00000000-0000-0000-0000-000000000508,113-2,3.66
00000000-0000-0000-0000-000000000579,112-1,3.14
00000000-0000-0000-0000-000000000579,112-2,2.108
00000000-0000-0000-0000-000000000579,113-1,3.2
00000000-0000-0000-0000-000000000579,113-2,2.236
00000000-0000-0000-0000-000000000184,111-1,3.06
00000000-0000-0000-0000-000000000184,111-2,3.233
00000000-0000-0000-0000-000000000184,112-1,3.591
00000000-0000-0000-0000-000000000184,112-2,2.43
00000000-0000-0000-0000-000000000184,113-1,2.267
00000000-0000-0000-0000-000000000184,113-2,1.817
00000000-0000-0000-0000-000000000444,111-1,1.88
00000000-0000-0000-0000-000000000444,111-2,2.977
00000000-0000-0000-0000-000000000444,112-1,3.97
00000000-0000-0000-0000-000000000444,112-2,1.825
00000000-0000-0000-0000-000000000444,113-1,3.783
00000000-0000-0000-0000-000000000444,113-2,3.01
00000000-0000-0000-0000-000000000409,111-1,3.717
00000000-0000-0000-0000-000000000409,111-2,3.98
00000000-0000-0000-0000-000000000409,112-1,2.364
00000000-0000-0000-0000-000000000409,112-2,1.91
00000000-0000-0000-0000-000000000409,113-1,2.536
00000000-0000-0000-0000-000000000409,113-2,2.809
00000000-0000-0000-0000-000000000517,110-1,0.74
00000000-0000-0000-0000-000000000517,110-2,3.5
00000000-0000-0000-0000-000000000517,111-1,2.792
00000000-0000-0000-0000-000000000517,111-2,2.664
00000000-0000-0000-0000-000000000517,112-1,1.8
00000000-0000-0000-0000-000000000517,112-2,2.86
00000000-0000-0000-0000-000000000517,113-1,1.96
00000000-0000-0000-0000-000000000517,113-2,2.775
00000000-0000-0000-0000-000000000277,109-1,2.377
00000000-0000-0000-0000-000000000277,109-2,2.3
00000000-0000-0000-0000-000000000277,110-1,3.433
00000000-0000-0000-0000-000000000277,110-2,3.74
00000000-0000-0000-0000-000000000277,111-1,2.13
00000000-0000-0000-0000-000000000277,111-2,2.15
00000000-0000-0000-0000-000000000277,112-1,1.455
00000000-0000-0000-0000-000000000277,112-2,2.78
00000000-0000-0000-0000-000000000277,113-1,3.1
00000000-0000-0000-0000-000000000277,113-2,2.864
00000000-0000-0000-0000-000000000440,106-1,2.825
00000000-0000-0000-0000-000000000440,106-2,2.98
00000000-0000-0000-0000-000000000440,107-1,2.28
00000000-0000-0000-0000-000000000440,107-2,2.74
00000000-0000-0000-0000-000000000440,108-1,3.755
00000000-0000-0000-0000-000000000440,108-2,2.06
00000000-0000-0000-0000-000000000440,109-1,2.264
00000000-0000-0000-0000-000000000440,109-2,3.48
00000000-0000-0000-0000-000000000440,110-1,2.36
00000000-0000-0000-0000-000000000440,110-2,3.46
00000000-0000-0000-0000-000000000440,111-1,2.918
00000000-0000-0000-0000-000000000440,111-2,3.827
00000000-0000-0000-0000-000000000440,112-1,3.533
00000000-0000-0000-0000-000000000440,112-2,3.02
00000000-0000-0000-0000-000000000440,113-1,2.982
00000000-0000-0000-0000-000000000440,113-2,2.6
00000000-0000-0000-0000-000000000142,113-1,3.09
00000000-0000-0000-0000-000000000142,113-2,2.933
00000000-0000-0000-0000-000000000306,113-1,2
00000000-0000-0000-0000-000000000306,113-2,1.725
00000000-0000-0000-0000-000000000404,113-1,2.773
00000000-0000-0000-0000-000000000404,113-2,1.892
00000000-0000-0000-0000-000000000397,107-1,3.008
00000000-0000-0000-0000-000000000397,107-2,3.218
00000000-0000-0000-0000-000000000397,108-1,2.585
00000000-0000-0000-0000-000000000397,108-2,3.273
00000000-0000-0000-0000-000000000397,109-1,2.277
00000000-0000-0000-0000-000000000397,109-2,2.36
00000000-0000-0000-0000-000000000397,110-1,2.85
00000000-0000-0000-0000-000000000397,110-2,2.88
00000000-0000-0000-0000-000000000397,111-1,2.364
00000000-0000-0000-0000-000000000397,111-2,1.26
00000000-0000-0000-0000-000000000397,112-1,2.836
00000000-0000-0000-0000-000000000397,112-2,2.617
00000000-0000-0000-0000-000000000397,113-1,2.355
00000000-0000-0000-0000-000000000397,113-2,3.525
00000000-0000-0000-0000-000000000593,110-1,2.14
00000000-0000-0000-0000-000000000593,110-2,2.54
00000000-0000-0000-0000-000000000593,111-1,2.8
00000000-0000-0000-0000-000000000593,111-2,3.269
00000000-0000-0000-0000-000000000593,112-1,3.21
00000000-0000-0000-0000-000000000593,112-2,3.48
00000000-0000-0000-0000-000000000593,113-1,3.417
00000000-0000-0000-0000-000000000593,113-2,2.973
00000000-0000-0000-0000-000000000239,110-1,0.88
00000000-0000-0000-0000-000000000239,110-2,3.025
00000000-0000-0000-0000-000000000239,111-1,2.117
00000000-0000-0000-0000-000000000239,111-2,2.409
00000000-0000-0000-0000-000000000239,112-1,2.6
00000000-0000-0000-0000-000000000239,112-2,3.418
00000000-0000-0000-0000-000000000239,113-1,2.527
00000000-0000-0000-0000-000000000239,113-2,3.223
00000000-0000-0000-0000-000000000222,111-1,1.26
00000000-0000-0000-0000-000000000222,111-2,2.777
00000000-0000-0000-0000-000000000222,112-1,3.738
00000000-0000-0000-0000-000000000222,112-2,3.7
00000000-0000-0000-0000-000000000222,113-1,2.931
00000000-0000-0000-0000-000000000222,113-2,2.991
00000000-0000-0000-0000-000000000213,110-1,2.545
00000000-0000-0000-0000-000000000213,110-2,2
00000000-0000-0000-0000-000000000213,111-1,2.467
00000000-0000-0000-0000-000000000213,111-2,3.78
00000000-0000-0000-0000-000000000213,112-1,2.9
00000000-0000-0000-0000-000000000213,112-2,2.582
00000000-0000-0000-0000-000000000213,113-1,3.16
00000000-0000-0000-0000-000000000213,113-2,3.067
00000000-0000-0000-0000-000000000211,107-1,1.725
00000000-0000-0000-0000-000000000211,107-2,2.836
00000000-0000-0000-0000-000000000211,108-1,2.255
00000000-0000-0000-0000-000000000211,108-2,2.867
00000000-0000-0000-0000-000000000211,109-1,3.027
00000000-0000-0000-0000-000000000211,109-2,2.867
00000000-0000-0000-0000-000000000211,110-1,2
00000000-0000-0000-0000-000000000211,110-2,3.173
00000000-0000-0000-0000-000000000211,111-1,3.009
00000000-0000-0000-0000-000000000211,111-2,3.755
00000000-0000-0000-0000-000000000211,112-1,2.955
00000000-0000-0000-0000-000000000211,112-2,2.558
00000000-0000-0000-0000-000000000211,113-1,2.864
00000000-0000-0000-0000-000000000211,113-2,3.069
00000000-0000-0000-0000-000000000250,108-1,3.183
00000000-0000-0000-0000-000000000250,108-2,2.367
00000000-0000-0000-0000-000000000250,109-1,1.76
00000000-0000-0000-0000-000000000250,109-2,2.62
00000000-0000-0000-0000-000000000250,110-1,2.72
00000000-0000-0000-0000-000000000250,110-2,3.78
00000000-0000-0000-0000-000000000250,111-1,3.218
00000000-0000-0000-0000-000000000250,111-2,4.06
00000000-0000-0000-0000-000000000250,112-1,2.731
00000000-0000-0000-0000-000000000250,112-2,2.667
00000000-0000-0000-0000-000000000250,113-1,2.79
00000000-0000-0000-0000-000000000250,113-2,2.655
00000000-0000-0000-0000-000000000574,113-1,2.169
00000000-0000-0000-0000-000000000574,113-2,2.909
00000000-0000-0000-0000-000000000616,113-1,3.755
00000000-0000-0000-0000-000000000616,113-2,3.238
00000000-0000-0000-0000-000000000408,107-1,2.631
00000000-0000-0000-0000-000000000408,107-2,3.06
00000000-0000-0000-0000-000000000408,108-1,1.218
00000000-0000-0000-0000-000000000408,108-2,3.127
00000000-0000-0000-0000-000000000408,109-1,3.3
00000000-0000-0000-0000-000000000408,109-2,2.98
00000000-0000-0000-0000-000000000408,110-1,2.28
00000000-0000-0000-0000-000000000408,110-2,3.483
00000000-0000-0000-0000-000000000408,111-1,2.52
00000000-0000-0000-0000-000000000408,111-2,2.992
00000000-0000-0000-0000-000000000408,112-1,2.6
00000000-0000-0000-0000-000000000408,112-2,2.115
00000000-0000-0000-0000-000000000408,113-1,2.427
00000000-0000-0000-0000-000000000408,113-2,2.4
00000000-0000-0000-0000-000000000368,113-1,2.9
00000000-0000-0000-0000-000000000368,113-2,2.655
00000000-0000-0000-0000-000000000377,112-1,2.48
00000000-0000-0000-0000-000000000377,112-2,3.277
00000000-0000-0000-0000-000000000377,113-1,2.92
00000000-0000-0000-0000-000000000377,113-2,1.618
00000000-0000-0000-0000-000000000543,107-1,3.318
00000000-0000-0000-0000-000000000543,107-2,2.45
00000000-0000-0000-0000-000000000543,108-1,2.27
00000000-0000-0000-0000-000000000543,108-2,2.28
00000000-0000-0000-0000-000000000543,109-1,3.3
00000000-0000-0000-0000-000000000543,109-2,3.04
00000000-0000-0000-0000-000000000543,110-1,2.82
00000000-0000-0000-0000-000000000543,110-2,3.79
00000000-0000-0000-0000-000000000543,111-1,2.817
00000000-0000-0000-0000-000000000543,111-2,2.073
00000000-0000-0000-0000-000000000543,112-1,2.582
00000000-0000-0000-0000-000000000543,112-2,2.727
00000000-0000-0000-0000-000000000543,113-1,3.65
00000000-0000-0000-0000-000000000543,113-2,2.925
00000000-0000-0000-0000-000000000372,110-1,2.85
00000000-0000-0000-0000-000000000372,110-2,3.536
00000000-0000-0000-0000-000000000372,111-1,2.755
00000000-0000-0000-0000-000000000372,111-2,3.38
00000000-0000-0000-0000-000000000372,112-1,2.43
00000000-0000-0000-0000-000000000372,112-2,3.718
00000000-0000-0000-0000-000000000372,113-1,2.61
00000000-0000-0000-0000-000000000372,113-2,2.29
00000000-0000-0000-0000-000000000242,112-1,2.336
00000000-0000-0000-0000-000000000242,112-2,2.05
00000000-0000-0000-0000-000000000242,113-1,2.98
00000000-0000-0000-0000-000000000242,113-2,3.008
00000000-0000-0000-0000-000000000456,110-1,2.925
00000000-0000-0000-0000-000000000456,110-2,2.8
00000000-0000-0000-0000-000000000456,111-1,2.5
00000000-0000-0000-0000-000000000456,111-2,3
00000000-0000-0000-0000-000000000456,112-1,2.86
00000000-0000-0000-0000-000000000456,112-2,2.567
00000000-0000-0000-0000-000000000456,113-1,2.809
00000000-0000-0000-0000-000000000456,113-2,2.892
00000000-0000-0000-0000-000000000455,112-1,3.255
00000000-0000-0000-0000-000000000455,112-2,3.718
00000000-0000-0000-0000-000000000455,113-1,3.14
00000000-0000-0000-0000-000000000455,113-2,2.45
00000000-0000-0000-0000-000000000223,112-1,2.918
00000000-0000-0000-0000-000000000223,112-2,2.76
00000000-0000-0000-0000-000000000223,113-1,2.3
00000000-0000-0000-0000-000000000223,113-2,3.1
00000000-0000-0000-0000-000000000547,106-1,2.46
00000000-0000-0000-0000-000000000547,106-2,2.858
00000000-0000-0000-0000-000000000547,107-1,2.564
00000000-0000-0000-0000-000000000547,107-2,2.05
00000000-0000-0000-0000-000000000547,108-1,3.08
00000000-0000-0000-0000-000000000547,108-2,4.054
00000000-0000-0000-0000-000000000547,109-1,2.527
00000000-0000-0000-0000-000000000547,109-2,1.68
00000000-0000-0000-0000-000000000547,110-1,2.46
00000000-0000-0000-0000-000000000547,110-2,2.867
00000000-0000-0000-0000-000000000547,111-1,3.32
00000000-0000-0000-0000-000000000547,111-2,2.9
00000000-0000-0000-0000-000000000547,112-1,2.591
00000000-0000-0000-0000-000000000547,112-2,1.34
00000000-0000-0000-0000-000000000547,113-1,2.209
00000000-0000-0000-0000-000000000547,113-2,2.815
00000000-0000-0000-0000-000000000418,107-1,2.98
00000000-0000-0000-0000-000000000418,107-2,3.046
00000000-0000-0000-0000-000000000418,108-1,2.4
00000000-0000-0000-0000-000000000418,108-2,2.88
00000000-0000-0000-0000-000000000418,109-1,2.982
00000000-0000-0000-0000-000000000418,109-2,2.391
00000000-0000-0000-0000-000000000418,110-1,2.4
00000000-0000-0000-0000-000000000418,110-2,1.164
00000000-0000-0000-0000-000000000418,111-1,2.173
00000000-0000-0000-0000-000000000418,111-2,3.3
00000000-0000-0000-0000-000000000418,112-1,3.509
00000000-0000-0000-0000-000000000418,112-2,2.182
00000000-0000-0000-0000-000000000418,113-1,2.982
00000000-0000-0000-0000-000000000418,113-2,1.95
00000000-0000-0000-0000-000000000502,109-1,3.017
00000000-0000-0000-0000-000000000502,109-2,3.855
00000000-0000-0000-0000-000000000502,110-1,4.082
00000000-0000-0000-0000-000000000502,110-2,2.562
00000000-0000-0000-0000-000000000502,111-1,2.79
00000000-0000-0000-0000-000000000502,111-2,2.973
00000000-0000-0000-0000-000000000502,112-1,2.8
00000000-0000-0000-0000-000000000502,112-2,0.8
00000000-0000-0000-0000-000000000502,113-1,3.98
00000000-0000-0000-0000-000000000502,113-2,2.409
00000000-0000-0000-0000-000000000425,108-1,3.12
00000000-0000-0000-0000-000000000425,108-2,3.345
00000000-0000-0000-0000-000000000425,109-1,2.17
00000000-0000-0000-0000-000000000425,109-2,4.009
00000000-0000-0000-0000-000000000425,110-1,3.06
00000000-0000-0000-0000-000000000425,110-2,1.582
00000000-0000-0000-0000-000000000425,111-1,3
00000000-0000-0000-0000-000000000425,111-2,3.12
00000000-0000-0000-0000-000000000425,112-1,3.209
00000000-0000-0000-0000-000000000425,112-2,2
00000000-0000-0000-0000-000000000425,113-1,3
00000000-0000-0000-0000-000000000425,113-2,3.127
00000000-0000-0000-0000-000000000159,110-1,3.233
00000000-0000-0000-0000-000000000159,110-2,2.073
00000000-0000-0000-0000-000000000159,111-1,1.94
00000000-0000-0000-0000-000000000159,111-2,2.85
00000000-0000-0000-0000-000000000159,112-1,2.645
00000000-0000-0000-0000-000000000159,112-2,3.717
00000000-0000-0000-0000-000000000159,113-1,1.191
00000000-0000-0000-0000-000000000159,113-2,1.4
00000000-0000-0000-0000-000000000430,113-1,1.362
00000000-0000-0000-0000-000000000430,113-2,2.48
00000000-0000-0000-0000-000000000380,108-1,2.7
00000000-0000-0000-0000-000000000380,108-2,3.027
00000000-0000-0000-0000-000000000380,109-1,1.32
00000000-0000-0000-0000-000000000380,109-2,3.6
00000000-0000-0000-0000-000000000380,110-1,2.4
00000000-0000-0000-0000-000000000380,110-2,2.264
00000000-0000-0000-0000-000000000380,111-1,3.208
00000000-0000-0000-0000-000000000380,111-2,2.52
00000000-0000-0000-0000-000000000380,112-1,2.875
00000000-0000-0000-0000-000000000380,112-2,2.98
00000000-0000-0000-0000-000000000380,113-1,3.118
00000000-0000-0000-0000-000000000380,113-2,1.95
00000000-0000-0000-0000-000000000465,107-1,2.455
00000000-0000-0000-0000-000000000465,107-2,2.8
00000000-0000-0000-0000-000000000465,108-1,2.3
00000000-0000-0000-0000-000000000465,108-2,2.373
00000000-0000-0000-0000-000000000465,109-1,3.433
00000000-0000-0000-0000-000000000465,109-2,2.264
00000000-0000-0000-0000-000000000465,110-1,2.309
00000000-0000-0000-0000-000000000465,110-2,3.636
00000000-0000-0000-0000-000000000465,111-1,2.377
00000000-0000-0000-0000-000000000465,111-2,3.609
00000000-0000-0000-0000-000000000465,112-1,2.27
00000000-0000-0000-0000-000000000465,112-2,1.946
00000000-0000-0000-0000-000000000465,113-1,2.245
00000000-0000-0000-0000-000000000465,113-2,3.1
00000000-0000-0000-0000-000000000398,112-1,2.417
00000000-0000-0000-0000-000000000398,112-2,2.491
00000000-0000-0000-0000-000000000398,113-1,3.2
00000000-0000-0000-0000-000000000398,113-2,3.164
00000000-0000-0000-0000-000000000139,113-1,3.575
00000000-0000-0000-0000-000000000139,113-2,1.664
00000000-0000-0000-0000-000000000241,109-1,2.46
00000000-0000-0000-0000-000000000241,109-2,2.823
00000000-0000-0000-0000-000000000241,110-1,2.09
00000000-0000-0000-0000-000000000241,110-2,3.245
00000000-0000-0000-0000-000000000241,111-1,2.16
00000000-0000-0000-0000-000000000241,111-2,2.3
00000000-0000-0000-0000-000000000241,112-1,3.2
00000000-0000-0000-0000-000000000241,112-2,1.955
00000000-0000-0000-0000-000000000241,113-1,2.855
00000000-0000-0000-0000-000000000241,113-2,2.285
00000000-0000-0000-0000-000000000613,111-1,2.65
00000000-0000-0000-0000-000000000613,111-2,2.92
00000000-0000-0000-0000-000000000613,112-1,2.08
00000000-0000-0000-0000-000000000613,112-2,3.369
00000000-0000-0000-0000-000000000613,113-1,3.291
00000000-0000-0000-0000-000000000613,113-2,1.518
00000000-0000-0000-0000-000000000505,110-1,3.2
00000000-0000-0000-0000-000000000505,110-2,2.75
00000000-0000-0000-0000-000000000505,111-1,3
00000000-0000-0000-0000-000000000505,111-2,2.22
00000000-0000-0000-0000-000000000505,112-1,3.54
00000000-0000-0000-0000-000000000505,112-2,3.2
00000000-0000-0000-0000-000000000505,113-1,2.391
00000000-0000-0000-0000-000000000505,113-2,3.14
00000000-0000-0000-0000-000000000312,108-1,3.12
00000000-0000-0000-0000-000000000312,108-2,2.75
00000000-0000-0000-0000-000000000312,109-1,2.79
00000000-0000-0000-0000-000000000312,109-2,2.436
00000000-0000-0000-0000-000000000312,110-1,3.209
00000000-0000-0000-0000-000000000312,110-2,2.1
00000000-0000-0000-0000-000000000312,111-1,3
00000000-0000-0000-0000-000000000312,111-2,3.25
00000000-0000-0000-0000-000000000312,112-1,1.98
00000000-0000-0000-0000-000000000312,112-2,3.23
00000000-0000-0000-0000-000000000312,113-1,1.6
00000000-0000-0000-0000-000000000312,113-2,1.5
00000000-0000-0000-0000-000000000144,111-1,2.664
00000000-0000-0000-0000-000000000144,111-2,3.5
00000000-0000-0000-0000-000000000144,112-1,3.59
00000000-0000-0000-0000-000000000144,112-2,3.291
00000000-0000-0000-0000-000000000144,113-1,2.7
00000000-0000-0000-0000-000000000144,113-2,3.427
